,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.5,2.1,2.471,2.735,2.938,3.161,3.418,3.68,3.971,4.25,4.536,4.82,5.118,5.396,5.672,5.936,6.202,6.495,6.794,7.06,7.342,7.606,7.869,8.107,8.34,8.558,8.768,8.943,9.128,9.261,9.403,9.528,9.653,9.763,9.847,9.902,9.945,9.98,9.932,9.884,9.778,9.636,9.447,9.191,8.896,8.534,8.092,7.597,7.018,6.369,5.649
1.5,1.895,2.22,2.443,2.606,2.784,2.995,3.219,3.476,3.729,3.995,4.259,4.529,4.777,5.018,5.247,5.476,5.721,5.97,6.191,6.425,6.641,6.854,7.043,7.23,7.404,7.571,7.71,7.859,7.963,8.075,8.172,8.268,8.349,8.409,8.443,8.466,8.474,8.427,8.384,8.276,8.139,7.964,7.732,7.469,7.151,6.769,6.345,5.855,5.31,4.709
2.5,1.874,2.193,2.409,2.562,2.729,2.929,3.145,3.397,3.649,3.915,4.177,4.443,4.686,4.92,5.141,5.358,5.589,5.826,6.034,6.254,6.455,6.653,6.827,6.998,7.157,7.309,7.433,7.565,7.654,7.747,7.826,7.903,7.966,8.007,8.021,8.024,8.012,7.949,7.89,7.767,7.618,7.433,7.196,6.932,6.619,6.248,5.843,5.379,4.869,4.311
3.5,1.895,2.218,2.434,2.584,2.748,2.947,3.164,3.421,3.677,3.946,4.211,4.478,4.719,4.95,5.167,5.378,5.6,5.828,6.028,6.239,6.43,6.616,6.779,6.938,7.084,7.224,7.335,7.454,7.529,7.61,7.675,7.738,7.786,7.812,7.813,7.801,7.775,7.701,7.632,7.5,7.344,7.154,6.916,6.652,6.343,5.98,5.586,5.137,4.645,4.11
4.5,1.931,2.257,2.474,2.623,2.787,2.989,3.209,3.469,3.728,4.0,4.265,4.531,4.769,4.998,5.21,5.414,5.629,5.848,6.04,6.241,6.422,6.598,6.75,6.898,7.033,7.161,7.262,7.37,7.436,7.507,7.562,7.616,7.654,7.671,7.663,7.644,7.611,7.531,7.458,7.323,7.166,6.976,6.739,6.479,6.175,5.819,5.433,4.996,4.516,3.995
5.5,1.97,2.298,2.514,2.662,2.828,3.032,3.256,3.52,3.783,4.057,4.323,4.589,4.826,5.053,5.264,5.466,5.678,5.894,6.082,6.28,6.457,6.628,6.775,6.918,7.048,7.171,7.266,7.368,7.427,7.49,7.539,7.584,7.615,7.625,7.611,7.586,7.546,7.462,7.384,7.246,7.086,6.894,6.656,6.396,6.093,5.74,5.357,4.924,4.452,3.938
6.5,2.017,2.349,2.566,2.715,2.884,3.094,3.324,3.596,3.866,4.147,4.419,4.69,4.931,5.161,5.375,5.582,5.798,6.016,6.204,6.402,6.578,6.747,6.891,7.03,7.156,7.273,7.361,7.456,7.507,7.562,7.602,7.64,7.664,7.668,7.647,7.617,7.571,7.483,7.403,7.261,7.098,6.904,6.664,6.402,6.097,5.742,5.359,4.925,4.452,3.939
7.5,2.083,2.422,2.644,2.798,2.971,3.188,3.426,3.709,3.991,4.282,4.564,4.844,5.092,5.329,5.55,5.762,5.984,6.205,6.393,6.591,6.766,6.932,7.072,7.207,7.327,7.439,7.519,7.607,7.649,7.697,7.73,7.763,7.783,7.783,7.76,7.727,7.679,7.589,7.507,7.363,7.198,7.0,6.757,6.491,6.182,5.821,5.432,4.992,4.512,3.994
8.5,2.177,2.53,2.761,2.921,3.101,3.327,3.576,3.873,4.169,4.475,4.771,5.063,5.321,5.567,5.796,6.016,6.246,6.473,6.663,6.863,7.039,7.206,7.345,7.479,7.597,7.707,7.784,7.869,7.907,7.951,7.983,8.016,8.036,8.036,8.012,7.977,7.927,7.835,7.751,7.601,7.429,7.224,6.971,6.693,6.371,5.996,5.591,5.135,4.639,4.104
9.5,2.305,2.677,2.919,3.086,3.274,3.51,3.772,4.085,4.397,4.721,5.031,5.337,5.606,5.859,6.094,6.319,6.556,6.786,6.976,7.177,7.351,7.515,7.651,7.781,7.895,8.0,8.072,8.15,8.181,8.218,8.244,8.271,8.285,8.278,8.246,8.203,8.14,8.037,7.945,7.78,7.593,7.373,7.104,6.811,6.473,6.082,5.664,5.195,4.689,4.145
10.5,2.474,2.868,3.121,3.294,3.49,3.738,4.015,4.345,4.677,5.021,5.35,5.672,5.95,6.211,6.449,6.677,6.917,7.15,7.339,7.537,7.707,7.867,7.996,8.12,8.228,8.327,8.391,8.463,8.486,8.516,8.534,8.554,8.562,8.547,8.505,8.451,8.373,8.261,8.162,7.984,7.783,7.549,7.266,6.961,6.61,6.209,5.78,5.303,4.79,4.24
11.5,2.7,3.122,3.391,3.573,3.78,4.046,4.344,4.701,5.061,5.436,5.795,6.142,6.438,6.712,6.961,7.195,7.444,7.688,7.88,8.081,8.25,8.407,8.532,8.654,8.759,8.856,8.917,8.988,9.006,9.034,9.05,9.068,9.073,9.054,9.006,8.944,8.85,8.732,8.632,8.437,8.219,7.968,7.666,7.34,6.969,6.544,6.093,5.592,5.055,4.48
12.5,2.967,3.423,3.711,3.906,4.132,4.424,4.752,5.144,5.542,5.959,6.357,6.738,7.059,7.353,7.617,7.864,8.129,8.387,8.585,8.79,8.959,9.115,9.235,9.353,9.454,9.545,9.6,9.665,9.674,9.694,9.7,9.711,9.707,9.677,9.616,9.538,9.42,9.29,9.185,8.964,8.723,8.446,8.116,7.762,7.361,6.906,6.424,5.893,5.325,4.72
13.5,3.24,3.729,4.038,4.252,4.506,4.835,5.203,5.641,6.084,6.549,6.993,7.414,7.765,8.084,8.369,8.638,8.926,9.202,9.407,9.619,9.791,9.946,10.061,10.173,10.265,10.346,10.385,10.434,10.421,10.419,10.404,10.394,10.37,10.318,10.233,10.132,9.985,9.832,9.712,9.465,9.198,8.896,8.54,8.161,7.734,7.253,6.746,6.188,5.594,4.961
14.5,3.509,4.03,4.36,4.596,4.887,5.261,5.675,6.16,6.648,7.158,7.643,8.103,8.483,8.824,9.13,9.419,9.729,10.02,10.232,10.45,10.621,10.77,10.875,10.974,11.048,11.108,11.12,11.14,11.094,11.061,11.017,10.98,10.93,10.853,10.743,10.619,10.453,10.281,10.144,9.883,9.605,9.292,8.926,8.538,8.101,7.607,7.087,6.512,5.897,5.238
15.5,3.738,4.281,4.624,4.879,5.2,5.614,6.065,6.587,7.105,7.643,8.153,8.637,9.037,9.394,9.714,10.017,10.343,10.649,10.868,11.091,11.262,11.405,11.5,11.586,11.644,11.682,11.669,11.662,11.588,11.531,11.464,11.406,11.336,11.242,11.117,10.983,10.817,10.633,10.485,10.226,9.948,9.637,9.27,8.88,8.437,7.934,7.4,6.805,6.164,5.475
16.5,3.881,4.43,4.775,5.038,5.381,5.82,6.294,6.835,7.365,7.909,8.426,8.922,9.334,9.704,10.038,10.356,10.703,11.029,11.261,11.494,11.67,11.814,11.904,11.984,12.029,12.052,12.019,11.993,11.898,11.823,11.737,11.663,11.578,11.473,11.341,11.206,11.053,10.866,10.709,10.46,10.192,9.887,9.525,9.135,8.688,8.176,7.627,7.013,6.349,5.633
17.5,3.937,4.488,4.832,5.101,5.454,5.905,6.385,6.927,7.451,7.986,8.496,8.994,9.414,9.796,10.147,10.485,10.858,11.212,11.465,11.72,11.914,12.073,12.174,12.261,12.31,12.332,12.295,12.264,12.162,12.079,11.985,11.902,11.811,11.702,11.571,11.439,11.305,11.115,10.947,10.707,10.444,10.142,9.779,9.385,8.93,8.404,7.839,7.203,6.515,5.773
18.5,3.926,4.484,4.835,5.107,5.458,5.901,6.367,6.888,7.386,7.89,8.373,8.856,9.271,9.655,10.012,10.362,10.756,11.135,11.415,11.699,11.925,12.118,12.251,12.368,12.444,12.492,12.479,12.47,12.387,12.32,12.237,12.163,12.078,11.973,11.843,11.714,11.591,11.388,11.195,10.947,10.673,10.358,9.978,9.568,9.095,8.55,7.965,7.31,6.601,5.839
19.5,3.84,4.416,4.786,5.065,5.408,5.827,6.262,6.746,7.2,7.657,8.096,8.542,8.932,9.297,9.636,9.975,10.361,10.738,11.028,11.327,11.578,11.801,11.97,12.123,12.238,12.328,12.359,12.395,12.357,12.331,12.287,12.247,12.191,12.11,12.0,11.886,11.785,11.578,11.366,11.111,10.823,10.489,10.088,9.655,9.159,8.591,7.985,7.308,6.58,5.8
20.5,3.634,4.226,4.624,4.92,5.259,5.655,6.058,6.503,6.917,7.332,7.734,8.146,8.512,8.856,9.172,9.488,9.849,10.203,10.479,10.768,11.016,11.246,11.424,11.588,11.721,11.832,11.891,11.96,11.961,11.976,11.974,11.976,11.961,11.921,11.853,11.778,11.719,11.548,11.367,11.144,10.884,10.573,10.191,9.771,9.284,8.719,8.11,7.424,6.68,5.879
21.5,3.283,3.856,4.262,4.569,4.903,5.278,5.65,6.06,6.441,6.826,7.205,7.602,7.963,8.308,8.627,8.945,9.303,9.653,9.931,10.222,10.476,10.715,10.903,11.074,11.212,11.33,11.396,11.47,11.477,11.499,11.505,11.514,11.505,11.471,11.408,11.34,11.283,11.123,10.961,10.759,10.523,10.241,9.891,9.507,9.057,8.531,7.961,7.312,6.601,5.827
22.5,2.874,3.393,3.77,4.064,4.378,4.726,5.066,5.435,5.778,6.125,6.471,6.84,7.187,7.527,7.847,8.169,8.532,8.895,9.193,9.508,9.792,10.065,10.293,10.504,10.683,10.841,10.946,11.056,11.097,11.148,11.182,11.218,11.235,11.222,11.176,11.118,11.07,10.906,10.734,10.53,10.29,10.005,9.655,9.271,8.825,8.307,7.747,7.113,6.422,5.671
23.5,2.492,2.943,3.273,3.534,3.817,4.133,4.445,4.782,5.095,5.41,5.722,6.055,6.37,6.684,6.985,7.287,7.628,7.979,8.28,8.599,8.895,9.186,9.443,9.69,9.912,10.117,10.276,10.44,10.54,10.646,10.734,10.824,10.895,10.937,10.944,10.939,10.934,10.819,10.695,10.527,10.321,10.066,9.741,9.378,8.947,8.437,7.879,7.241,6.539,5.774
